ts,round,wave,agent,x_families,y,model,split,metric,value,coverage,notes
2026-09-19T02:19,R4,4,234af73a,D,y5_ap_od30_ownp80,d_tx_cp_share_quintile,train,y_rate_q5,0.0704801,0.2000,"train labeled cuts; n=979 pos=69 interval=(0.466, 0.963]; up=False down=False tail=False"
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,d_tx_cp_share_quintile,train,y_rate_q1,0.128399,0.2001,"train labeled cuts; n=662 pos=85 interval=(-0.001, 0.00652]; up=False down=False tail=False"
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,d_tx_cp_share_quintile,train,y_rate_q2,0.0605144,0.1998,"train labeled cuts; n=661 pos=40 interval=(0.00652, 0.164]; up=False down=False tail=False"
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,d_tx_cp_share_quintile,train,y_rate_q3,0.0799397,0.2004,"train labeled cuts; n=663 pos=53 interval=(0.164, 0.338]; up=False down=False tail=False"
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,d_tx_cp_share_quintile,train,y_rate_q4,0.0454545,0.1995,"train labeled cuts; n=660 pos=30 interval=(0.338, 0.482]; up=False down=False tail=False"
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,d_tx_cp_share_quintile,train,y_rate_q5,0.0422961,0.2001,"train labeled cuts; n=662 pos=28 interval=(0.482, 0.955]; up=False down=False tail=False"
2026-09-19T02:19,R4,4,234af73a,A+D+C,y5_ap_od30_ownp80,y5_why_verdict,train,decision,1,1.0000,KEEP; trees=PARK; AP=CLOSE/unexplained_leftover; AR=KEEP/unexplained_leftover
2026-09-19T02:19,R4,4,234af73a,D,y5_ap_od30_ownp80,d_supp_hhi_tail_gt0975,train,y_rate,0.0273973,1.0000,Y4-shape tail; rest=0.08614620004141645; tail_auroc=0.49447530613899926; n=73 pos=2; never E
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,d_cust_hhi_tail_gt0975,train,y_rate,0.0275482,1.0000,Y4-shape tail; rest=0.07700135685210312; tail_auroc=0.4636800002196179; n=363 pos=10; never E
2026-09-19T02:19,R4,4,234af73a,D,y5_ap_od30_ownp80,d_cust_hhi_tail_gt0975,train,y_rate,0.0782051,1.0000,Y4-shape tail; rest=0.08695652173913043; tail_auroc=0.4919181467847286; n=780 pos=61; never E
2026-09-19T02:19,R4,4,234af73a,-,y5_ap_od30_ownp80,y5_neither_cell,train,share_of_positives,0.651026,1.0000,neither low-io nor high HHI; n=222/341
2026-09-19T02:19,R4,4,234af73a,-,y5_ar_od30_sust,y5_neither_cell,train,share_of_positives,0.65285,1.0000,neither low-io nor high HHI; n=126/193
2026-09-19T02:19,R4,4,234af73a,H,y5_ap_od30_ownp80,single_h_group_size_size_T1,cv5_group,auroc,0.584635,1.0000,size residual; n=1635 pos=118 rate=0.07217125382262997
2026-09-19T02:19,R4,4,234af73a,C,y5_ap_od30_ownp80,single_c_n_days_with_tx_size_T1,cv5_group,auroc,0.443178,1.0000,size residual; n=1635 pos=118 rate=0.07217125382262997
2026-09-19T02:19,R4,4,234af73a,D,y5_ap_od30_ownp80,single_d_tx_cp_share_size_T1,cv5_group,auroc,0.536162,1.0000,size residual; n=1635 pos=118 rate=0.07217125382262997
2026-09-19T02:19,R4,4,234af73a,H,y5_ap_od30_ownp80,single_h_group_size_size_T2,cv5_group,auroc,0.568274,1.0000,size residual; n=1635 pos=132 rate=0.08073394495412844
2026-09-19T02:19,R4,4,234af73a,C,y5_ap_od30_ownp80,single_c_n_days_with_tx_size_T2,cv5_group,auroc,0.520989,1.0000,size residual; n=1635 pos=132 rate=0.08073394495412844
2026-09-19T02:19,R4,4,234af73a,D,y5_ap_od30_ownp80,single_d_tx_cp_share_size_T2,cv5_group,auroc,0.395229,1.0000,size residual; n=1635 pos=132 rate=0.08073394495412844
2026-09-19T02:19,R4,4,234af73a,H,y5_ap_od30_ownp80,single_h_group_size_size_T3,cv5_group,auroc,0.584071,1.0000,size residual; n=1635 pos=168 rate=0.10275229357798166
2026-09-19T02:19,R4,4,234af73a,C,y5_ap_od30_ownp80,single_c_n_days_with_tx_size_T3,cv5_group,auroc,0.530258,1.0000,size residual; n=1635 pos=168 rate=0.10275229357798166
2026-09-19T02:19,R4,4,234af73a,D,y5_ap_od30_ownp80,single_d_tx_cp_share_size_T3,cv5_group,auroc,0.550585,1.0000,size residual; n=1635 pos=168 rate=0.10275229357798166
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,single_d_tx_cp_share_size_T1,cv5_group,auroc,0.583419,1.0000,size residual; n=1105 pos=80 rate=0.07239819004524888
2026-09-19T02:19,R4,4,234af73a,C,y5_ar_od30_sust,single_c_n_days_with_tx_size_T1,cv5_group,auroc,0.575194,1.0000,size residual; n=1105 pos=80 rate=0.07239819004524888
2026-09-19T02:19,R4,4,234af73a,H,y5_ar_od30_sust,single_h_group_size_size_T1,cv5_group,auroc,0.508798,1.0000,size residual; n=1105 pos=80 rate=0.07239819004524888
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,single_d_tx_cp_share_size_T2,cv5_group,auroc,0.608622,1.0000,size residual; n=1105 pos=74 rate=0.0669683257918552
2026-09-19T02:19,R4,4,234af73a,C,y5_ar_od30_sust,single_c_n_days_with_tx_size_T2,cv5_group,auroc,0.461377,1.0000,size residual; n=1105 pos=74 rate=0.0669683257918552
2026-09-19T02:19,R4,4,234af73a,H,y5_ar_od30_sust,single_h_group_size_size_T2,cv5_group,auroc,0.590958,1.0000,size residual; n=1105 pos=74 rate=0.0669683257918552
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,single_d_tx_cp_share_size_T3,cv5_group,auroc,0.620514,1.0000,size residual; n=1105 pos=83 rate=0.0751131221719457
2026-09-19T02:19,R4,4,234af73a,C,y5_ar_od30_sust,single_c_n_days_with_tx_size_T3,cv5_group,auroc,0.535501,1.0000,size residual; n=1105 pos=83 rate=0.0751131221719457
2026-09-19T02:19,R4,4,234af73a,H,y5_ar_od30_sust,single_h_group_size_size_T3,cv5_group,auroc,0.491589,1.0000,size residual; n=1105 pos=83 rate=0.0751131221719457
2026-09-19T02:19,R4,4,234af73a,D,y5_ap_od30_ownp80,single_d_supp_hhi_short,cv5_group,auroc,0.518803,1.0000,Q6 short so-far<12; lag=0; CV=0.5188±0.054; n_pos=142; never t3
2026-09-19T02:19,R4,4,234af73a,D,y5_ap_od30_ownp80,single_d_supp_hhi_lag1_short,cv5_group,auroc,0.525772,1.0000,Q6 short so-far<12; lag=1; CV=0.5258±0.059; n_pos=142; never t3
2026-09-19T02:19,R4,4,234af73a,A,y5_ap_od30_ownp80,single_a_io_ratio_short,cv5_group,auroc,0.492202,1.0000,Q6 short so-far<12; lag=0; CV=0.4922±0.030; n_pos=142; never t3
2026-09-19T02:19,R4,4,234af73a,A,y5_ap_od30_ownp80,single_a_io_ratio_lag1_short,cv5_group,auroc,0.463626,1.0000,Q6 short so-far<12; lag=1; CV=0.4636±0.036; n_pos=142; never t3
2026-09-19T02:19,R4,4,234af73a,H,y5_ap_od30_ownp80,single_h_group_size_short,cv5_group,auroc,0.619859,1.0000,Q6 short so-far<12; lag=0; CV=0.6199±0.091; n_pos=142; never t3
2026-09-19T02:19,R4,4,234af73a,H,y5_ap_od30_ownp80,single_h_group_size_lag1_short,cv5_group,auroc,0.619859,1.0000,Q6 short so-far<12; lag=1; CV=0.6199±0.091; n_pos=142; never t3
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,single_d_cust_hhi_short,cv5_group,auroc,0.4268,1.0000,Q6 short so-far<12; lag=0; CV=0.4268±0.041; n_pos=75; never t3
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,single_d_cust_hhi_lag1_short,cv5_group,auroc,0.465986,1.0000,Q6 short so-far<12; lag=1; CV=0.4660±0.093; n_pos=75; never t3
2026-09-19T02:19,R4,4,234af73a,A,y5_ar_od30_sust,single_a_io_ratio_short,cv5_group,auroc,0.552671,1.0000,Q6 short so-far<12; lag=0; CV=0.5527±0.172; n_pos=75; never t3
2026-09-19T02:19,R4,4,234af73a,A,y5_ar_od30_sust,single_a_io_ratio_lag1_short,cv5_group,auroc,0.439763,1.0000,Q6 short so-far<12; lag=1; CV=0.4398±0.170; n_pos=75; never t3
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,single_d_tx_cp_share_short,cv5_group,auroc,0.445425,0.9957,Q6 short so-far<12; lag=0; CV=0.4454±0.110; n_pos=75; never t3
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,single_d_tx_cp_share_lag1_short,cv5_group,auroc,0.430929,0.9965,Q6 short so-far<12; lag=1; CV=0.4309±0.094; n_pos=75; never t3
2026-09-19T02:19,R4,4,234af73a,-,y5_ap_od30_ownp80,y5_company_trait,train,spearman,-0.175282,1.0000,x=h_group_size; n_cos=446 ever_pos=171; med_x pos/neg=11.0/12.0
2026-09-19T02:19,R4,4,234af73a,-,y5_ar_od30_sust,y5_company_trait,train,spearman,-0.19357,1.0000,x=d_tx_cp_share; n_cos=331 ever_pos=115; med_x pos/neg=0.1733427034486452/0.2667322274455656
2026-09-19T02:19,R4,4,234af73a,-,y5_ap_od30_ownp80,y5_ap_ar_overlap,train,spearman,0.0631726,1.0000,both_pos=34 ap_only=243 ar_only=189
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,d_tx_cp_share_vs_anycp,train,auroc_gap,0.113845,1.0000,presence_rewrite=False; intensity_dead=False; any_cp=0.4627; all=0.5765; cp>0=0.5799
2026-09-19T02:19,R4,4,234af73a,H,y5_ap_od30_ownp80,h_group_size_ge18,train,y_rate,0.0291262,1.0000,n=1236 pos=36; rest=0.10411556282365768; flag_auc=0.5906574335427279
2026-09-19T02:19,R4,4,234af73a,H,y5_ar_od30_sust,h_group_size_ge18,train,y_rate,0.086039,1.0000,n=616 pos=53; rest=0.06817339755464986; flag_auc=0.4796411445867364
2026-09-19T02:19,R4,4,234af73a,H,y5_ap_od30_ownp80,single_h_group_size_neither,cv5_group,auroc,0.544196,1.0000,neither leftover; n=2379 pos=222; CV=0.5442±0.107
2026-09-19T02:19,R4,4,234af73a,D,y5_ap_od30_ownp80,single_d_tx_cp_share_neither,cv5_group,auroc,0.542912,1.0000,neither leftover; n=2379 pos=222; CV=0.5429±0.053
2026-09-19T02:19,R4,4,234af73a,C,y5_ap_od30_ownp80,single_c_n_days_with_tx_neither,cv5_group,auroc,0.536738,1.0000,neither leftover; n=2379 pos=222; CV=0.5367±0.086
2026-09-19T02:19,R4,4,234af73a,H,y5_ar_od30_sust,single_h_group_size_neither,cv5_group,auroc,0.564464,1.0000,neither leftover; n=1636 pos=126; CV=0.5645±0.065
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,single_d_tx_cp_share_neither,cv5_group,auroc,0.580854,1.0000,neither leftover; n=1636 pos=126; CV=0.5809±0.088
2026-09-19T02:19,R4,4,234af73a,C,y5_ar_od30_sust,single_c_n_days_with_tx_neither,cv5_group,auroc,0.55373,1.0000,neither leftover; n=1636 pos=126; CV=0.5537±0.142
2026-09-19T02:19,R4,4,234af73a,-,y5_ap_od30_ownp80,y5_cash_present_all_pos,train,share_days_gt0,0.990431,1.0000,n=418; in3_def=1.0; med_days=17.0; CLOSE missing-cash
2026-09-19T02:19,R4,4,234af73a,-,y5_ap_od30_ownp80,y5_cash_present_neither_pos,train,share_days_gt0,0.995495,1.0000,n=222; in3_def=1.0; med_days=18.0; CLOSE missing-cash
2026-09-19T02:19,R4,4,234af73a,-,y5_ar_od30_sust,y5_cash_present_all_pos,train,share_days_gt0,0.995781,1.0000,n=237; in3_def=1.0; med_days=18.0; CLOSE missing-cash
2026-09-19T02:19,R4,4,234af73a,-,y5_ar_od30_sust,y5_cash_present_neither_pos,train,share_days_gt0,1,1.0000,n=126; in3_def=1.0; med_days=19.0; CLOSE missing-cash
2026-09-19T02:19,R4,4,234af73a,D,y5_ar_od30_sust,y5_ar_tagging_hole,train,y_rate,0.173913,1.0000,tagging_hole=True; named=0.06340288924558588; thin=0.06606606606606606; med_n_cust=18.0
2026-09-19T00:21,R4,4,086b8ed0,B,-,balances_b_qa,train,spearman_bliq_t_t3_short_mature,0.735767,0.0392305,short_all=0.730 long_mat=0.866 leak_rank=False birth_explains=False
2026-09-19T00:21,R4,4,086b8ed0,B,-,balances_b_qa,train,last_vs_snap_spearman,0.966459,0.984349,q1_is_still=True rel_p50=0.001492 sep_delta_p50=200 sep_id_max=9.313e-09
2026-09-19T00:22,R4,4,086b8ed0,B,-,balances_b_qa,train,share_last_gt_first_bliq,0.486192,1.0000,long24_neg 0.115->0.051 declined=True accumulation=False
2026-09-19T00:23,R4,4,086b8ed0,B,-,balances_b_qa,train,spearman_brunway_t_t3,0.7569,0.707473,liq_t3=0.848 rw_stickier=False
2026-09-19T00:24,R4,4,086b8ed0,B,-,balances_b_qa,train,n_tx_no_balance_checking,8645,0.0107084,n_co=13 live30d=1 quiet30=12 no_bal_prod=18 NO_REWRITE
2026-09-19T00:25,R4,4,086b8ed0,B,-,balances_b_qa,train,share_steps_closer_to_snap,0.51808,1.0000,farther=0.382 co_p50=0.545 majority=0.592 mostly_approach=False
2026-09-19T00:25,R4,4,086b8ed0,B,-,balances_b_qa,train,spearman_bliq_median_vs_last,0.808193,0.984349,rho_med_snap=0.804 rho_first_last=0.613 typical_is_still=False
2026-09-19T00:27,R4,4,086b8ed0,B,-,balances_b_qa,train,neg_run_p50,2,0.199341,n_runs=405 p_stay=0.780 share_ge3=0.457 isolated=False
2026-09-19T00:27,R4,4,086b8ed0,B,-,balances_b_qa,train,sep_flow_rel_p50,0.00149205,0.984349,gt10=0.193 n_fat=231 rho_fat=0.799 rho_thin=1.000
2026-09-19T02:27,R4,4,234af73a,A-vs-D,y5_ap_od30_ownp80,y5_why_story,train,story,0.5,1.0000,unexplained_leftover; cash=0.239 hhi=0.145 neither=0.651; never E; no GBM
2026-09-19T02:27,R4,4,234af73a,A-vs-D,y5_ar_od30_sust,y5_why_story,train,story,0.5,1.0000,unexplained_leftover; cash=0.219 hhi=0.188 neither=0.653; never E; no GBM
2026-09-19T02:27,R4,4,234af73a,-,y5_ap_od30_ownp80,y5_why_y2_neg_2of3,train,share_of_positives,0.076555,1.0000,own-cut flag; n_hi=32 n_def=418 n_pos=418; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,-,y5_ap_od30_ownp80,y5_why_y4_ds_r_double,train,share_of_positives,0.15,0.1914,own-cut flag; n_hi=12 n_def=80 n_pos=418; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,-,y5_ap_od30_ownp80,y5_why_y9_fee_r_ownp80,train,share_of_positives,0.153247,0.9211,own-cut flag; n_hi=59 n_def=385 n_pos=418; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,A,y5_ap_od30_ownp80,y5_why_a_io_ratio_lo,train,share_of_positives,0.238961,0.9211,own-cut flag; n_hi=92 n_def=385 n_pos=418; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,D,y5_ap_od30_ownp80,y5_why_d_supp_hhi_hi,train,share_of_positives,0.144809,0.8756,own-cut flag; n_hi=53 n_def=366 n_pos=418; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,C,y5_ap_od30_ownp80,y5_why_c_gap_sd_hi,train,share_of_positives,0.17233,0.9856,own-cut flag; n_hi=71 n_def=412 n_pos=418; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,-,y5_ar_od30_sust,y5_why_y2_neg_2of3,train,share_of_positives,0.113924,1.0000,own-cut flag; n_hi=27 n_def=237 n_pos=237; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,-,y5_ar_od30_sust,y5_why_y4_ds_r_double,train,share_of_positives,0.0285714,0.1477,own-cut flag; n_hi=1 n_def=35 n_pos=237; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,-,y5_ar_od30_sust,y5_why_y9_fee_r_ownp80,train,share_of_positives,0.0982143,0.9451,own-cut flag; n_hi=22 n_def=224 n_pos=237; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,A,y5_ar_od30_sust,y5_why_a_io_ratio_lo,train,share_of_positives,0.21875,0.9451,own-cut flag; n_hi=49 n_def=224 n_pos=237; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,D,y5_ar_od30_sust,y5_why_d_cust_hhi_hi,train,share_of_positives,0.188119,0.8523,own-cut flag; n_hi=38 n_def=202 n_pos=237; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,C,y5_ar_od30_sust,y5_why_c_gap_sd_hi,train,share_of_positives,0.214592,0.9831,own-cut flag; n_hi=50 n_def=233 n_pos=237; train labeled only; never E
2026-09-19T02:27,R4,4,234af73a,D,y5_ap_od30_ownp80,single_d_supp_hhi,cv5_group,auroc,0.538629,0.9994,group-fold; sign from train fold; CV=0.5386±0.044; sign=-1; sizeAUC=0.663; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,D,y5_ap_od30_ownp80,single_d_cust_hhi,cv5_group,auroc,0.438672,0.9093,group-fold; sign from train fold; CV=0.4387±0.095; sign=+1; sizeAUC=0.547; size_park=False; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,A,y5_ap_od30_ownp80,single_a_out6,cv5_group,auroc,0.579587,1.0000,group-fold; sign from train fold; CV=0.5796±0.064; sign=+1; sizeAUC=0.903; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,A,y5_ap_od30_ownp80,single_log1p_a_in3,cv5_group,auroc,0.556456,1.0000,group-fold; sign from train fold; CV=0.5565±0.086; sign=+1; sizeAUC=1.000; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,C,y5_ap_od30_ownp80,single_c_n_days_with_tx,cv5_group,auroc,0.540118,1.0000,group-fold; sign from train fold; CV=0.5401±0.083; sign=+1; sizeAUC=0.763; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,A,y5_ap_od30_ownp80,single_a_io_ratio,cv5_group,auroc,0.52526,1.0000,group-fold; sign from train fold; CV=0.5253±0.039; sign=-1; sizeAUC=0.569; size_park=False; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,C,y5_ap_od30_ownp80,single_c_gap_sd,cv5_group,auroc,0.543824,0.9910,group-fold; sign from train fold; CV=0.5438±0.081; sign=-1; sizeAUC=0.765; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,D,y5_ap_od30_ownp80,single_d_tx_cp_share,cv5_group,auroc,0.531531,0.9978,group-fold; sign from train fold; CV=0.5315±0.095; sign=-1; sizeAUC=0.540; size_park=False; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,H,y5_ap_od30_ownp80,single_h_group_size,cv5_group,auroc,0.581498,1.0000,group-fold; sign from train fold; CV=0.5815±0.086; sign=-1; sizeAUC=0.517; size_park=False; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,D,y5_ar_od30_sust,single_d_supp_hhi,cv5_group,auroc,0.544727,0.9982,group-fold; sign from train fold; CV=0.5447±0.063; sign=+1; sizeAUC=0.655; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,D,y5_ar_od30_sust,single_d_cust_hhi,cv5_group,auroc,0.464421,0.9988,group-fold; sign from train fold; CV=0.4644±0.065; sign=-1; sizeAUC=0.548; size_park=False; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,A,y5_ar_od30_sust,single_a_out6,cv5_group,auroc,0.465204,1.0000,group-fold; sign from train fold; CV=0.4652±0.036; sign=+1; sizeAUC=0.905; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,A,y5_ar_od30_sust,single_log1p_a_in3,cv5_group,auroc,0.468577,1.0000,group-fold; sign from train fold; CV=0.4686±0.024; sign=+1; sizeAUC=1.000; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,C,y5_ar_od30_sust,single_c_n_days_with_tx,cv5_group,auroc,0.532872,1.0000,group-fold; sign from train fold; CV=0.5329±0.080; sign=+1; sizeAUC=0.740; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,A,y5_ar_od30_sust,single_a_io_ratio,cv5_group,auroc,0.485731,1.0000,group-fold; sign from train fold; CV=0.4857±0.091; sign=-1; sizeAUC=0.556; size_park=False; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,C,y5_ar_od30_sust,single_c_gap_sd,cv5_group,auroc,0.53327,0.9913,group-fold; sign from train fold; CV=0.5333±0.109; sign=-1; sizeAUC=0.747; size_park=True; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,D,y5_ar_od30_sust,single_d_tx_cp_share,cv5_group,auroc,0.576499,0.9979,group-fold; sign from train fold; CV=0.5765±0.079; sign=-1; sizeAUC=0.535; size_park=False; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,H,y5_ar_od30_sust,single_h_group_size,cv5_group,auroc,0.457545,1.0000,group-fold; sign from train fold; CV=0.4575±0.070; sign=+1; sizeAUC=0.506; size_park=False; never E; quote CV not holdout
2026-09-19T02:27,R4,4,234af73a,D-vs-E,y5_ap_od30_ownp80,leak_d_supp_hhi,train,spearman_e_ap_overdue_30,0.121238,1.0000,"train any-Y5; pearson=0.1325276532746291; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,D-vs-E,y5_ap_od30_ownp80,leak_d_supp_hhi,train,spearman_e_ar_overdue_30,0.0615171,1.0000,"train any-Y5; pearson=0.04652101082422252; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,D-vs-E,y5_ap_od30_ownp80,leak_d_supp_hhi,train,spearman_e_delay_paid,-0.0378199,1.0000,"train any-Y5; pearson=0.05636887527045636; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,D-vs-E,y5_ap_od30_ownp80,leak_d_supp_hhi,train,spearman_e_delay_coll,0.0274505,1.0000,"train any-Y5; pearson=0.03947277424720859; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,D-vs-E,y5_ap_od30_ownp80,leak_d_cust_hhi,train,spearman_e_ap_overdue_30,0.0420147,1.0000,"train any-Y5; pearson=0.03228453101700624; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,D-vs-E,y5_ap_od30_ownp80,leak_d_cust_hhi,train,spearman_e_ar_overdue_30,0.117313,1.0000,"train any-Y5; pearson=0.09553603344096032; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,D-vs-E,y5_ap_od30_ownp80,leak_d_cust_hhi,train,spearman_e_delay_paid,0.0580314,1.0000,"train any-Y5; pearson=0.07819627387423152; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,D-vs-E,y5_ap_od30_ownp80,leak_d_cust_hhi,train,spearman_e_delay_coll,-0.140704,1.0000,"train any-Y5; pearson=-0.007960644829407764; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,A-vs-E,y5_ap_od30_ownp80,leak_a_out6,train,spearman_e_ap_overdue_30,-0.11935,1.0000,"train any-Y5; pearson=-0.007944322842623116; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,A-vs-E,y5_ap_od30_ownp80,leak_a_out6,train,spearman_e_ar_overdue_30,-0.0759857,1.0000,"train any-Y5; pearson=0.012230769468555506; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,A-vs-E,y5_ap_od30_ownp80,leak_a_out6,train,spearman_e_delay_paid,-0.119162,1.0000,"train any-Y5; pearson=0.029855977169877965; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,A-vs-E,y5_ap_od30_ownp80,leak_a_out6,train,spearman_e_delay_coll,-0.175364,1.0000,"train any-Y5; pearson=0.036080054637883656; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,L-vs-E,y5_ap_od30_ownp80,leak_log1p_a_in3,train,spearman_e_ap_overdue_30,-0.110309,1.0000,"train any-Y5; pearson=-0.13604836002901494; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,L-vs-E,y5_ap_od30_ownp80,leak_log1p_a_in3,train,spearman_e_ar_overdue_30,-0.096787,1.0000,"train any-Y5; pearson=-0.10063653272907722; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,L-vs-E,y5_ap_od30_ownp80,leak_log1p_a_in3,train,spearman_e_delay_paid,-0.0612183,1.0000,"train any-Y5; pearson=-0.03838774278148546; fail=False; E comparator only, not X"
2026-09-19T02:27,R4,4,234af73a,L-vs-E,y5_ap_od30_ownp80,leak_log1p_a_in3,train,spearman_e_delay_coll,-0.112696,1.0000,"train any-Y5; pearson=-0.06388109442096432; fail=False; E comparator only, not X"
